media,area_of_influence,ojd,CCAA,PROV,AREA,platform,PGD,distribution,Origin,media_iber,active_iber,url_iber,address_iber,zipcode_iber,lat_iber,lng_iber,platform_iber,province_iber,CCAA_iber
,,,,,,,,,,canal 4 radio,True,canal4radio.com,"EDIFICIO LLERET S/N 2ª PLANTA-PARC BIT-CTRA. VALLDEMOSSA KM. 7.4 07121 PALMA DE MALLORCA, BALEARES",7121.0,39.6355404,2.6484566,"web, radio, app",Illes Balears,IB
,,,,,,,,,,canal 4 tv,False,canal4televisio.com,,,,,"web, radio, app, tv",Illes Balears,IB
,,,,,,,,,,canal blau,True,canalblau.cat,"Rambla de l’Exposició, n. 59-69, Edifici Neàpolis, 08800 – Vilanova i la Geltrú (Barcelona)",8800.0,41.2233601,1.7334815,"tv, radio, app, web",Barcelona,CAT
,,,,,,,,,,canal set,False,canalset.com,"Mestre Joan Batlle, 10, 08187 Santa Eulàlia de Ronçana, Barcelona",8187.0,41.654702,2.223071,web,Barcelona,CAT
,,,,,,,,,,canal taronja,True,canaltaronja.cat,"carrer Nou, 47 entresòl de Manresa",8241.0,41.7251083,1.8244711,"tv, web",Barcelona,CAT
,,,,,,,,,,capçalera,True,periodistes.cat,"Rambla de Catalunya, 10, 08007 Barcelona",8007.0,41.3881611,2.1680116,"print, web",Barcelona,CAT
,,,,,,,,,,caràkter ciutadà,True,carakter.org,"Bartomeu Garcia i Subirà, 1, 08830 Sant Boi de Llobregat, Barcelona",8830.0,41.3336635,2.0351664,"print, web",Barcelona,CAT
,,,,,,,,,,cassà digital,True,cassadigital.cat,"Ctra. Provincial, 93 - 17244 Cassà de la Selva",17224.0,41.8896332,2.8752179,"print, web, app",Girona,CAT
,,,,,,,,,,castellón plaza,True,castellonplaza.com," Roger de Lauria, 19 4 A - Valencia 46002",46002.0,39.4694281,-0.3732906,"app, web",Castellón/Castelló,PV
,,,,,,,,,,catalunya cristiana,True,catalunyacristiana.cat,"Comtes de Bell-lloc, 67-69, Barcelona",8014.0,41.3798313,2.1374476,"print, web, app, radio",Barcelona,CAT
,,,,,,,,,,catalunya diari,True,catalunyadiari.com,"Raval Santa Anna 42, Entresòl, 43201 REUS",43201.0,41.156741,1.1092707,"app, web",Tarragona,CAT
,,,,,,,,,,catalunya news,True,catalunyanews.cat,"Hospital 110–112, 08001 Barcelona",8001.0,,,web,Barcelona,CAT
,,,,,,,,,,catalunya plural,True,catalunyaplural.cat,"Passatge de Tona, 10 - Barcelona - 08023",8023.0,41.4160571,2.1455425,"web, print",Barcelona,CAT
,,,,,,,,,,catalunya radio,True,ccma.cat,"Avinguda Diagonal, 614, 08021 Barcelona",8021.0,41.3925332,2.1412648,"web, radio, app, tv",Barcelona,CAT
,,,,,,,,,,cat música,True,catmusica.cat,,,41.3873974,2.168568,"radio, web",Barcelona,CAT
,,,,,,,,,,catorze,True,catorze.cat,"Barcelona, Rambla de Prat, 12",8012.0,41.4017795,2.1520269,web,Barcelona,CAT
,,,,,,,,,,cerdanya digital,True,cerdanyadigital.cat,"Pla del Fort, 2, 17520 Puigcerdà",17520.0,42.17437686862969,2.192732763647309,web,Girona,CAT
,,,,,,,,,,cerdanyola informa!,False,cerdanyolainforma.cat,"Santa Llúcia, 82, 08222 Terrassa, Barcelona",8222.0,41.560028,2.0325903,web,Barcelona,CAT
,,,,,,,,,,cinegeticat,True,cinegeticat.cat,"Avinguda de la Pau, 2 08261 Cardona (Barcelona)",8261.0,41.9086146,1.6937812,web,Barcelona,CAT
,,,,,,,,,,circ de tarragona,False,circdetarragona.com,"Rambla Nova 76, 43003 Tarragona",43003.0,41.1159476,1.251339,web,Tarragona,CAT
,,,,,,,,,,ciutat nova,True,ciutatnova.org,"S’Agaró 51, baixos 2ª, 17249, Castell d’Aro (Girona)",17249.0,41.7935532,3.0522748,"web, print",Girona,CAT
,,,,,,,,,,clicama,False,clicama.cat,"Gaietà Ventalló, 1, 1er - Mollet del Vallès, Barcelona - 08100",8100.0,41.5388495,2.2137088,"web, print",Barcelona,CAT
,,,,,,,,,,clic tv,False,clictv.cat,,,41.5847817,1.6226538,web,Barcelona,CAT
,,,,,,,,,,climática,True,climatica.lamarea.com,"Conde de Xiquena, 9, 2º izq. 28004 Madrid",28004.0,40.422878,-3.6942085,"web, print",Madrid,MAD
,,,,,,,,,,código nuevo,True,codigonuevo.com,"Consell de Cent, 425-427. 08009 Barcelona",8009.0,41.396358,2.1724589,web,Barcelona,CAT
,,,,,,,,,,comarcal cv,True,comarcalcv.com,"Plaza Lázaro Cárdenas, 5, 46020 Valencia",46020.0,39.490127,-0.360806,web,Valencia/València,PV
,,,,,,,,,,comunicació palafrugell,True,comunicaciopalafrugell.cat,"Botines,26,2n. Ap.Correus 172. 17200 Palafrugell",17200.0,41.9157264,3.1642851,"app, web, radio, print",Girona,CAT
,,,,,,,,,,constantí ràdio,True,constantiradio.cat,Església vella n° 32 - 43120 Constantí,43120.0,41.1533791,1.2141534,"web, radio",Tarragona,CAT
,,,,,,,,,,contra banda,True,contrabanda.org,"Apartado de correos: 748, 08080 Barcelona",8080.0,42.1680787,1.7879685,"web, radio",Barcelona,CAT
,,,,,,,,,,converses a catalunya,True,conversesacatalunya.cat,"Carrer del Doctor Francesc Darder, N 16, 08034 Barcelona",8034.0,41.3963102,2.1167577,web,Barcelona,CAT
,,,,,,,,,,cooltura fm,False,coolturafm.com,"Poblenou, Barcelona",8005.0,41.4033546,2.2028843,"web, app, radio",Barcelona,CAT
,,,,,,,,,,cope barcelona,True,cope.es,"Diputació, 238, 08007 Barcelona",8007.0,41.3883647,2.164745,"web, tv, radio, app",Barcelona,CAT
,,,,,,,,,,cope tarragona-reus,True,cope.es,"Carrer de Llovera, 54, 43201 Reus, Tarragona",43201.0,41.1573149,1.105834,"web, radio, app, tv",Tarragona,CAT
,,,,,,,,,,cope valencia,True,cope.es,"Pje del Doctor Serra, 2-5, 46004 Valencia",46004.0,39.4668979,-0.3754023,"app, radio, tv, web",Valencia/València,PV
,,,,,,,,,,corporació catalana de mitjans audiovisuals,True,ccma.cat,"Via Augusta, 252 - 08017 Barcelona",8017.0,41.3980764,2.134608,"app, radio, web, tv",Barcelona,CAT
,,,,,,,,,,costa magazine,False,costamagazine.com,"Av. Barcelona, 53-57 - Miami Platja, Tarragona 43982",43982.0,41.0111642,0.9420162,web,ES Unknown,
,,,,,,,,,,cugat.cat,True,cugat.cat,"Plana de l'Hospital, 12-14, 08172 Sant Cugat del Vallès, Barcelona",8172.0,41.4742657,2.0833786,"web, radio, tv",Barcelona,CAT
,,,,,,,,,,cuina,True,cuina.cat,"Premià, 15. 2a planta, 08014, de Barcelona",8014.0,41.3764963,2.1389247,"web, print",Barcelona,CAT
,,,,,,,,,,cupatges,False,cupatges.cat,Independència 384-386 entresol 1 (08041 Barcelona),8041.0,41.4182256,2.1769564,"web, print",Barcelona,CAT
,,,,,,,,,,dénia.com,True,denia.com,"Plaza Tenor Cortis, 2 - 03700 Dénia (Alicante)",3700.0,38.8392696,0.1042703,web,Alicante/Alacant,PV
,,,,,,,,,,descobrir,True,descobrir.cat,Riu Guell 68 - Girona 17005 (Girona),17005.0,41.9832325,2.8146369,"print, web",Girona,CAT
,,,,,,,,,,despí tv,False,despi.tv,,,41.3673523,2.0566806,web,Barcelona,CAT
,,,,,,,,,,d’estil,False,destil.cat,"Major, 8 - 17469 Vilamalla (Girona)",17469.0,42.217008,2.9706816,"web, print",Girona,CAT
,,,,,,,,,,diacrític,False,diacritic.cat,"Casp 90, 1r 1a, 08010 Barcelona",8010.0,41.3934583,2.1765148,web,Barcelona,CAT
,,,,,,,,,,diagonal,False,revistadiagonal.com,"Diagonal 649, 08028 Barcelona",8028.0,41.3840652,2.1140389,web,Barcelona,CAT
,,,,,,,,,,diari català,False,diaricatala.cat,"Monturiol 5, Local 6 – Rubi / 08191 / Barcelona",8191.0,41.4971174,2.0349243,web,Barcelona,CAT
,,,,,,,,,,diari de barcelona,True,diaridebarcelona.cat,"Plaça de la Mercè, 12, 08002 Barcelona",8002.0,41.3789863,2.1797988,web,Barcelona,CAT
,,,,,,,,,,diari de la neu,True,diaridelaneu.cat,"carretera Nacional II, nú. 24 de 17700 La Jonquera (Alt Empordà).",17700.0,42.4123569,2.8753177,web,Lleida,CAT
,,,,,,,,,,diari de tarragona,True,diaridetarragona.com,"Domènech Guansé, 2 43005 TARRAGONA,",43005.0,41.1191795,1.2443464,"web, print",Tarragona,CAT
,,,,,,,,,,diari de vilanova,False,diaridevilanova.cat,"Rambla Exposició, 59-69. 08800 Vilanova i la Geltrú.",8800.0,41.2232154,1.7334696,web,Barcelona,CAT
,,,,,,,,,,diari digital,True,diaridigital.es,"Avda. Cortes Valencianas, s/n – sector Palasiet 46800 Xàtiva.",46800.0,38.9872771,-0.5320875,web,Valencia/València,PV
,,,,,,,,,,diari la terreta,True,diarilaterreta.com,"Miguel de Unamuno 1, 8-A, Esc-2, 12003, Castellón",12003.0,39.99079225541792,-0.0257631749484017,web,Castellón/Castelló,PV
,,,,,,,,,,diari la veu,True,diarilaveu.com,"carrer Pérez Cabello, 1-1r de 46270-Castelló de la Ribera (País Valencià)",46270.0,39.079296,-0.5148326,web,Valencia/València,PV
,,,,,,,,,,diari maresme,False,diarimaresme.com,"Moragas i Barret, 33 , 08940 Cornellà de Llobregat, Barcelona",8940.0,41.3501813,2.0753292,web,Barcelona,CAT
,,,,,,,,,,diario de alicante,True,diariodealicante.net,"Plaza de San Cristobal, 14, Alicante  03002",3002.0,38.3464075,-0.4838973,"web, app",Valencia/València,PV
,,,,,,,,,,diari serpis,True,diariserpis.com,"Simat de la Valldigna, Valencia 46750",46750.0,39.0392998,-0.3465971,web,Valencia/València,PV
,,,,,,,,,,diari win,False,diariwin.cat,"C\Vallès, núm. 89 Àtic 4a. Esc. Esq. St. Cugat del V",8172.0,41.4664438,2.0701279,web,Barcelona,CAT
,,,,,,,,,,digital hits fm,True,digitalhits.cat,"Plaza Catalunya, 15 - 16, Sabadell, 08206 , Barcelona",8206.0,41.5496138,2.098001,"radio, web",Barcelona,CAT
,,,,,,,,,,directa,True,directa.cat,"Riego 37, 08014, Sants (Barcelona)",8014.0,41.3769154,2.1384938,"web, print",Barcelona,CAT
,,,,,,,,,,directe!,False,directe.cat,"Roger de Llúria 5, 2n 2a, 08010 Barcelona",8010.0,41.3898542,2.1726373,web,Barcelona,CAT
,,,,,,,,,,dossier europa,False,dossiereuropa.eu,"Vila de Foix 2, 2n 2a, 25002 Lleida",25002.0,41.612422,0.6231738,web,Lleida,CAT
,,,,,,,,,,ebre exprés,False,ebreexpres.com,"Corsini, 63 - 1, Amposta, 43870 , Tarragona",43870.0,40.7121651,0.5805208,web,Tarragona,CAT
,,,,,,,,,,el 3 de vuit,True,el3devuit.cat,"Papiol, 1 - 08720 Vilafranca del Penedès",8720.0,41.3468007,1.7046892,"app, print, web",Barcelona,CAT
,,,,,,,,,,el 9 nou,True,el9nou.cat,"Plaça de la Catedral, 2. Vic",8500.0,41.9280192,2.2546755,"print, radio, tv, web, app",Barcelona,CAT
,,,,,,,,,,el babau,False,elbabau.net,"Carretera C-26, km.117,5 (Casa de l'Ajuntament) , s/n, - 25286 Navès, Lleida",25286.0,42.150712,2.1203381,web,Lleida,CAT
,,,,,,,,,,el capicua,False,elcapicua.cat,,,41.3873974,2.168568,web,Barcelona,CAT
,,,,,,,,,,el caso,True,elcaso.net,"C/ Numància, 46, 4a A 08029 Barcelona",8029.0,41.3831639,2.1393977,"app, web",Barcelona,CAT
,,,,,,,,,,el castell,True,elcastell.org,"Plaça de l'Església, 1 , 08860 Castelldefels - España",8860.0,41.2801626,1.9767193,"tv, print, radio, web",Barcelona,CAT
,,,,,,,,,,el cinèfil,True,elcinefil.cat,,,,,web,ES Unknown,
,,,,,,,,,,el diari,False,eldiari.cat,"08240-Manresa, al Sant Antoni Maria Claret, 32",8240.0,41.4040373,2.165152,web,Barcelona,CAT
,,,,,,,,,,el diari del vallès,False,diaridelvalles.cat,"Josep Trueta, 27, Terrassa 08224",8224.0,41.564994,2.001511,web,Barcelona,CAT
,,,,,,,,,,eldiario.es,True,eldiario.es,"Pilar de Zaragoza 9, CP 28028, Madrid",28028.0,40.43259,-3.6689985,"app, web",Madrid,MAD
,,,,,,,,,,el dimoni,False,eldimoni.com,"Carrer de Narcís Monturiol i Estarriol, 2, 17820 Banyoles, Girona",17820.0,42.1248966,2.7674009,web,Girona,CAT
,,,,,,,,,,el far fm,False,elfarfm.cat,,,,,"radio, web",ES Unknown,
,,,,,,,,,,el matí independent de lleida,False,elmatiindependent.com,,,41.6177221,0.6200206,web,Lleida,CAT
,,,,,,,,,,el mercadal,False,elmercadal.cat,"Divina Pastora, 6 - Balaguer, Lleida - 25600",25600.0,41.7869108,0.8038755,web,Lleida,CAT
,,,,,,,,,,el meridiano l'horta,True,elmeridiano.es,"Avenida del Puerto, 80, 46023 Valencia",46023.0,39.4660596,-0.3539659,"web, print",Valencia/València,PV
,,,,,,,,,,el montònec digital,True,montonec.cat,"Avinguda de Catalunya, 45, 08736 Guardiola de Font-Rubí, Barcelona",8736.0,41.4147346993476,1.650434269975983,"web, print",Barcelona,CAT
,,,,,,,,,,el nacional.cat,True,elnacional.cat,"Numància, 46, 4a A - 08029 Barcelona",8029.0,41.3831639,2.1393977,"web, app",Barcelona,CAT
,,,,,,,,,,el nas de cardedeu,False,elnasdecardedeu.cat,"Sant Ramon, 23 - Cardedeu	(Barcelona)	08440",8440.0,41.6388053,2.3574089,web,Barcelona,CAT
,,,,,,,,,,el nostre digital,True,elnostreperiodic.com,"Plaza Pintor Gisbert, 3. 03801 Alcoy (Alicante)",3801.0,38.6965301,-0.4757099,"web, print",Alicante/Alacant,PV
,,,,,,,,,,el país,True,elpais.com,"Miguel Yuste, 40 - 28037 Madrid",28037.0,40.4373918,-3.6243924,"app, web, print",Madrid,MAD
,,,,,,,,,,elperiodic.com,True,elperiodic.com,"Virgen De La Cabeza 2  12530 - Burriana, Castellón",35215.0,39.8895925,-0.0848302,web,Castellón/Castelló,PV
,,,,,,,,,,el periódico,True,elperiodico.com,"Consell de Cent, 425-427. 08009 Barcelona",8009.0,41.396358,2.1724589,"app, print, web",Barcelona,CAT
,,,,,,,,,,el poll tv,True,elpolltv.cat,"Plaza Catalunya, 6 - 17240 Llagostera (Girona)",17240.0,41.8255488,2.8937845,web,Girona,CAT
,,,,,,,,,,el prat ràdio,True,elpratradio.com,"Doctor Soler i Torrens, número 3, 08820",8820.0,41.3304711,2.0923598,"web, radio, app, print, tv",Barcelona,CAT
,,,,,,,,,,el prat tv,True,elprat.tv,"Doctor Soler i Torrens, número 3, 08820",8820.0,41.3304711,2.0923598,"radio, print, tv, web, app",Barcelona,CAT
,,,,,,,,,,el punt avui,True,elpuntavui.cat,"Güell, núm. 68, 17005 de Girona",17005.0,41.9512001,2.8023459,"print, web, app",Girona,CAT
,,,,,,,,,,el ripollès digital,True,ripollesdigital.cat,"Colònia Santa Maria, carretera C-17, Km 91,5, 17500 Ripoll, Girona",17800.0,42.17437686862969,2.192732763647309,web,Girona,CAT
,,,,,,,,,,el salto,True,elsaltodiario.com,"Plaza Luca de Tena, 13, entreplanta, 28045 - Madrid",28045.0,40.4021808,-3.6944007,"print, web",Madrid,MAD
,,,,,,,,,,el setmanari de súria,False,elsetmanaridesuria.cat,"Vallirana, 38 –08006 Barcelona",8006.0,41.4040441,2.1480363,web,Barcelona,CAT
,,,,,,,,,,el sot,True,elsot.cat,08192 Sant Quirze del Vallès,8192.0,41.5351317,2.0776681,web,Barcelona,CAT
,,,,,,,,,,el tecnològic,False,eltecnologic.cat,,,,,web,Barcelona,CAT
,,,,,,,,,,el ter,True,elter.net,Plaza Dalt Vila CAN PUGET - 08560 - Manlleu (Osona),8560.0,42.0011389,2.2836208,"radio, web",Barcelona,CAT
,,,,,,,,,,el tot granollers,False,eltotgranollers.cat,"C. Roger de Flor, 71 - 2n pis · 08401 Granollers",8401.0,41.6068401,2.2833189,web,Barcelona,CAT
,,,,,,,,,,el tot mataró i maresme,False,totmataro.cat,"D'EN XAMMAR, 11, 08301 MATARÓ (BARCELONA)",8301.0,41.5396194,2.4476267,web,Barcelona,CAT
,,,,,,,,,,el travesser,True,eltravesser.cat,"Plaça de la Torratxa, 43800 Valls, Tarragona, Catalunya",43800.0,41.2872481,1.2545805,web,Tarragona,CAT
,,,,,,,,,,el triangle,True,eltriangle.eu,"Bergara, 15, 08002 Barcelona",8002.0,41.3862836,2.1687539,"print, web",Barcelona,CAT
,,,,,,,,,,el vallenc,True,elvallenc.cat,"Plaza de la Torratxa, s/n · 43800 VALLS",43800.0,41.2872481,1.2545805,"print, web",Tarragona,CAT
,,,,,,,,,,emporda digital,True,empordadigital.cat,,,,,"tv, web",Girona,CAT
,,,,,,,,,,empordà info,True,emporda.info,"Figueres, a l’Avenida Salvador Dalí, 79, 17600",17600.0,42.261934,2.958412,"print, web, app",Girona,CAT
,,,,,,,,,,emun fm ràdio,True,emunfmradio.cat,,,41.830647,0.5687512,"web, radio",Lleida,CAT
,,,,,,,,,,e-notícies,True,e-noticies.cat,"Indústria 60, local 7 - 08025 Barcelona",8025.0,41.4083076,2.1720423,web,Barcelona,CAT
,,,,,,,,,,entorn revista digital,False,revistaentorn.com,,,39.6952629,3.0175712,web,Illes Balears,IB
,,,,,,,,,,entreacte,True,entreacte.cat,"Sant Adrià, 20, 08030 Barcelona",8030.0,41.4336813,2.1916172,"web, print",Barcelona,CAT
,,,,,,,,,,eroski consumer,True,consumer.es,"Barrio San Agustín, s/n - 48230 Elorrio - Bizkaia",48230.0,43.1327371,-2.5530831,"app, print, web",Bizkaia,EUS
,,,,,,,,,,es diari,False,esdiari.com,Plaza Miranda 20 2º D3 Mahón 07702 (Menorca) Illes Balears,7702.0,39.8861509,4.2615205,web,Illes Balears,IB
,,,,,,,,,,esguard,False,revistaesguard.cat,"Sant Pere Mitjà, 67 - 08003Barcelona",8003.0,41.3886539,2.1782042,,Barcelona,CAT
,,,,,,,,,,espluga fm ràdio,True,esplugafmradio.info,"Torres Jordi, 16 - l'Espluga de Francolí",43440.0,41.3963546,1.1037338,"web, radio, print, tv",Tarragona,CAT
,,,,,,,,,,esquerra diari catalunya,True,esquerradiari.cat,,,,,web,Barcelona,CAT
,,,,,,,,,,ésteva,True,etv.cat,Verge de Guadalupe 28-30 - Esplugues de llobregat,8950.0,41.3701565,2.0876274,"tv, web",Barcelona,CAT
,,,,,,,,,,estris,True,estris.cat,"Carrer de Numancia, 149-151, 08029 Barcelona",8029.0,41.3879985,2.1336888,"web, print",Barcelona,CAT
,,,,,,,,,,ets el que menges,False,etselquemenges.cat,"Via Augusta 42-44 Entresòl 4 08006, Barcelona",8006.0,41.3981269,2.1539532,"print, tv, web",Barcelona,CAT
,,,,,,,,,,fem safareig,True,femsafareig.cat,"43330 Riudoms, Tarragona",43330.0,41.1387447,1.0548291,web,Tarragona,CAT
,,,,,,,,,,flaix fm,True,flaixfm.cat,"Passeig de Gràcia, 55, 08007 Barcelona",8007.0,41.3923037,2.1635693,"app, radio, web",Barcelona,CAT
,,,,,,,,,,fútbol base catalá,False,futbolbasecatala.cat,"El Maresme, Barcelona",8019.0,41.5944791,2.4801989,web,Barcelona,CAT
,,,,,,,,,,garrotxa digital,True,garrotxadigital.cat,"Can Trincheria, Plaça del Mig, s/n, 17800 Olot, Girona",17800.0,42.18181542797188,2.488206381651922,web,Girona,CAT
,,,,,,,,,,gavà tv,True,gavatv.cat,"Guifré el Pilós, 4 - 08850 Gavà - Barcelona",8850.0,41.30656,1.99622,"print, web, tv, radio",Barcelona,CAT
,,,,,,,,,,gent gran,False,gentgran.org,"Carrer de Casanova, 36, 08011 Barcelona",8011.0,41.3835695,2.1614674,web,Barcelona,CAT
,,,,,,,,,,gidona,True,gidona.cat,"Nord, 18, Caldes de Malavella",17455.0,41.8337219,2.8068988,"web, print",Girona,CAT
,,,,,,,,,,gironanotícies.com,True,gironanoticies.com,,,,,web,Girona,CAT
,,,,,,,,,,globalon,True,globalon.es,,,38.3459963,-0.4906855,"web, app, radio",Alicante/Alacant,PV
,,,,,,,,,,golsmedia,True,golsmedia.com,"Av. del Oeste, 48, 46001 Valencia",46001.0,39.4696017,-0.3799284,"web, print",Valencia/València,PV
,,,,,,,,,,gool natura,False,goolnatura.cat,,,,,web,Barcelona,CAT
,,,,,,,,,,gràcia món,False,graciamon.cat,,,41.4111806,2.157474,web,Barcelona,CAT
,,,,,,,,,,gràcia televisió,True,graciatelevisio.cat,,,41.4111806,2.157474,"web, tv",Barcelona,CAT
,,,,,,,,,,gramenet 2.0,False,gramenet20.com,,,41.4445879,2.2103217,web,Barcelona,CAT
,,,,,,,,,,granollers informa!,False,granollersinforma.com,"Santa Llúcia, 82, Baixos, Terrassa, 08222 - Barcelona",8222.0,41.560028,2.0325903,web,Barcelona,CAT
,,,,,,,,,,gran vía radio,False,granviaradio.wixsite.com,"Rambla Guipuzcoa, 92D, Sot 1ª, 08020 - BARCELONA",8020.0,41.418185,2.2000934,web,Barcelona,CAT
,,,,,,,,,,groc revista,True,revistagroc.com,"Sant Lluís, 36 - BALAGUER (Lleida)",25600.0,41.7908837,0.8087581,"web, print",Lleida,CAT
,,,,,,,,,,grup4,True,grup4.com,"Carrer Parc Bit-1, 07120 Palma, Illes Balears, 07121 Palma de Mallorca, Islas Baleares",7121.0,39.6366442,2.6347526,"radio, web, tv",Illes Balears,IB
,,,,,,,,,,guia nupcial,False,guianupcial.com,"Rovira, 32 Sant Jaume dels Domenys | Tarragona",43713.0,41.3002034,1.570332,web,Tarragona,CAT
,,,,,,,,,,gum fm,True,gumfm.com,"ANETO,7 25530 VIELHA, LLEIDA",25530.0,42.7000406,0.8018425,"web, radio, app",Lleida,CAT
,,,,,,,,,,hiperbòlic,False,hiperbolic.es,"Avenida Jaume III, 17 - 2 24, Palma, 07012, Baleares",7012.0,39.5721152,2.6437826,web,Illes Balears,IB
,,,,,,,,,,hit 103,True,hit103.cat,"Plaça Pati del Castell, 2, 43800 Valls",43800.0,41.2858006,1.2501944,"web, app",Tarragona,CAT
,,,,,,,,,,hola lleida,False,holalleida.com,"Alfons II, 12, Bajos, 25001, de Lleida.",25001.0,41.6117463,0.6327243,web,Lleida,CAT
,,,,,,,,,,hora nova,True,horanova.cat,"Avenida Salvador Dalí, 62 Baixos 4 - 17600 Figueres",17600.0,42.2623444,2.9586523,"print, web",Girona,CAT
,,,,,,,,,,ib3 televisió y ràdio,True,ib3tv.com,"Madalena, 21, Polígon industrial de Calvià, 07180 Calvià,",7180.0,39.506322,2.4950428,"radio, web, tv, app",Illes Balears,IB
,,,,,,,,,,icat radio,True,catradio.cat,"Carrer de la TV3, s/n - 08970 Sant Joan Despí, Barcelona",8970.0,41.3746398,2.0699967,"app, tv, web, radio",Barcelona,CAT
,,,,,,,,,,imagina ràdio,True,imaginaradio.com,"Rosa Maria Molas, 2, baixos 43500 Tortosa",43500.0,40.8056033,0.5225366,"web, radio",Tarragona,CAT
,,,,,,,,,,imc barcelona,False,barcelona.indymedia.org,,,41.3873974,2.168568,web,Barcelona,CAT
,,,,,,,,,,independent barbera,False,independentbarbera.cat,"Doctor Moragas, 232 SA1ª - 08210 Barberà del Vallès - Barcelona",8210.0,41.5163661,2.1241966,"web, print",Barcelona,CAT
,,,,,,,,,,indumentat,False,indumentat.com,,,,,web,Valencia/València,PV
,,,,,,,,,,info jonquera,True,infojonquera.cat,"Euskadi, 10 nau 6 (Polígon Mas Morató), 17700 - La Jonquera (Girona)",17700.0,42.4263826,2.8876436,web,Girona,CAT
,,,,,,,,,,infotúria,True,infoturia.com,"EL PANSER, 68, 46183 L’ELIANA (VALENCIA) ",46183.0,39.5747401,-0.5216287,"print, web",Valencia/València,PV
,,,,,,,,,,jove espectacle,True,jovespectacle.cat,"Josep Maria Viaplana  - Ítaca, 1 - 09391 - Tiana ",8391.0,41.48344,2.26372,web,Barcelona,CAT
,,,,,,,,,,junior report,False,junior-report.media,"Casp, 54, 1-1 - Barcelona - 08010",8010.0,41.3914168,2.1737023,web,Barcelona,CAT
,,,,,,,,,,kodro.cat,False,kodro.cat,"Mare de Déu del Carme 21, 08320 El Masnou, Barcelona",8320.0,41.4795452,2.31394,"print, web",Barcelona,CAT
,,,,,,,,,,la cala rtv,True,ametllamar.cat,"SANT JOAN, 55 – 43860 L'Ametlla de Mar, Tarragona",43860.0,40.8853078,0.8036009,"print, radio, web, tv",Tarragona,CAT
,,,,,,,,,,l'accent,True,laccent.cat,,,,,"web, print",Barcelona,CAT
,,,,,,,,,,la farga - revista de salt,True,revistalafarga.cat,"Sant Antoni, 1, 17190 Salt, Girona",17190.0,41.9776065,2.7964793,"web, print",Girona,CAT
,,,,,,,,,,l'actual,True,radiocastellar.cat,"Passeig Tolrà 1, 08211 – Castellar del Vallès",8211.0,41.6185162,2.0878764,"print, radio, web, tv, app",Barcelona,CAT
,,,,,,,,,,la fulla,False,lafulla.cat,"l'Avenida Catalunya, 64 baixos, 25332 - La Fuliola (Lleida)",25332.0,41.7126158,1.020285,web,Lleida,CAT
,,,,,,,,,,la sénia ràdio,False,laseniaradio.cat,"Senia, Tarragona",,40.6356057,0.2843096,web,Tarragona,CAT
,,,,,,,,,,la local ràdio tiana,True,lalocal.tianat.cat,"Marquès de Monistrol, 3. 08391, Tiana",8391.0,41.4813801,2.2689827,"web, radio",Barcelona,CAT
,,,,,,,,,,la marina digital,True,lamarinadigital.cat,"Foc, 128 1r pis 08038 Barcelona",8038.0,41.3586899,2.1452163,"print, web, radio",Barcelona,CAT
,,,,,,,,,,la nova ràdio,True,lanovaradio.cat,"Raval Santa Anna 2, 3r, 43201 Reus",13201.0,41.1561561,1.107295,"radio, web",Tarragona,CAT
,,,,,,,,,,la ocho mediterráneo,True,laocho.tv,"Lebón 7, 46023 València  ",46023.0,39.4640005,-0.3499053,"tv, web",Valencia/València,PV
,,,,,,,,,,la palanca,False,lapalanca.cat,Mare de Déu de Salgar s/n - 25730 Artesa de Segre - Lleida,25730.0,41.8950002,1.0431021,web,Lleida,CAT
,,,,,,,,,,la plana al día,True,laplanaaldia.com,Ave María 9. 12530 Burriana,12530.0,39.8878999,-0.0877364,web,Castellón/Castelló,PV
,,,,,,,,,,la plana ràdio,True,laplanaradio.cat,Rota de l'Alto - 2 - 43570 Santa Bàrbara (Tarragona),13570.0,40.7138272,0.4919495,"web, radio",Tarragona,CAT
,,,,,,,,,,la república,True,larepublica.cat,"Caballero, 65 - 08014 Barcelona",8014.0,41.3832889,2.136604,web,Barcelona,CAT
,,,,,,,,,,la revistona,True,larevistona.cat,,,41.84976457,2.228180283,"web, print",Barcelona,CAT
